Date_start,Power_kW,Year,Month,Day,Hour,temp_C,HR,solarRad_W/m2,Weekday,Is_Weekend,Hour_sin,Hour_cos,Power_kW_lag_1h,Power_kW_lag_2h,Power_kW_lag_24h,HDH,CDH,HDH_squared,CDH_squared,CDH_Humidity,log_temp,temp_squared,holiday
2017-01-01 00:00:00,80.0476935,2017,1,1,0,11.686666666666667,67.97916666666667,1.10075,6,1,0.0,1.0,,,,4.313333333333333,0.0,18.60484444444444,0.0,0.0,2.458448590824979,11.686666666666667,True
2017-01-01 01:00:00,81.376392,2017,1,1,1,11.239166666666668,70.42999999999999,0.9416666666666668,6,1,0.25881904510252074,0.9659258262890683,80.0476935,,,4.760833333333332,0.0,22.665534027777767,0.0,0.0,2.419404701740766,11.239166666666668,True
2017-01-01 02:00:00,79.4503145,2017,1,1,2,10.735833333333332,75.28333333333333,0.7340833333333334,6,1,0.49999999999999994,0.8660254037844387,81.376392,80.0476935,,5.264166666666668,0.0,27.71145069444446,0.0,0.0,2.373587056015433,10.735833333333332,True
2017-01-01 03:00:00,78.523656,2017,1,1,3,10.744166666666668,76.46666666666667,1.2375,6,1,0.7071067811865476,0.7071067811865476,79.4503145,81.376392,,5.255833333333332,0.0,27.62378402777776,0.0,0.0,2.374362971634746,10.744166666666668,True
2017-01-01 04:00:00,78.9477645,2017,1,1,4,11.0125,76.47500000000001,1.288166666666667,6,1,0.8660254037844386,0.5000000000000001,78.523656,79.4503145,,4.987500000000001,0.0,24.875156250000007,0.0,0.0,2.399030991262298,11.0125,True
2017-01-01 05:00:00,83.0044355,2017,1,1,5,11.205833333333333,76.10833333333333,1.1311666666666669,6,1,0.9659258262890683,0.25881904510252074,78.9477645,78.523656,,4.794166666666667,0.0,22.984034027777785,0.0,0.0,2.4164344760477783,11.205833333333333,True
2017-01-01 06:00:00,79.4861485,2017,1,1,6,11.538333333333334,75.21666666666667,1.098833333333333,6,1,1.0,6.123233995736766e-17,83.0044355,78.9477645,,4.461666666666666,0.0,19.90646944444444,0.0,0.0,2.445674825461879,11.538333333333334,True
2017-01-01 07:00:00,86.5769105,2017,1,1,7,11.360833333333334,76.25833333333333,2.354083333333333,6,1,0.9659258262890683,-0.25881904510252063,79.4861485,83.0044355,,4.639166666666666,0.0,21.521867361111106,0.0,0.0,2.430171767410038,11.360833333333334,True
2017-01-01 08:00:00,97.026673,2017,1,1,8,11.399166666666666,76.375,63.18416666666667,6,1,0.8660254037844387,-0.4999999999999998,86.5769105,79.4861485,,4.600833333333334,0.0,21.167667361111118,0.0,0.0,2.4335402533133528,11.399166666666666,True
2017-01-01 09:00:00,99.8472895,2017,1,1,9,13.175833333333337,69.68166666666666,180.42,6,1,0.7071067811865476,-0.7071067811865475,97.026673,86.5769105,,2.824166666666663,0.0,7.975917361111091,0.0,0.0,2.578384343534054,13.175833333333337,True
2017-01-01 10:00:00,97.7011825,2017,1,1,10,14.834166666666668,62.44583333333333,306.9916666666666,6,1,0.49999999999999994,-0.8660254037844387,99.8472895,97.026673,,1.1658333333333317,0.0,1.3591673611111073,0.0,0.0,2.6969330787013415,14.834166666666668,True
2017-01-01 11:00:00,98.0673885,2017,1,1,11,14.1325,66.21833333333333,293.90000000000003,6,1,0.258819045102521,-0.9659258262890682,97.7011825,99.8472895,,1.8674999999999997,0.0,3.487556249999999,0.0,0.0,2.6484771095673088,14.1325,True
2017-01-01 12:00:00,101.0088355,2017,1,1,12,14.3,59.585,324.2583333333334,6,1,1.2246467991473532e-16,-1.0,98.0673885,97.7011825,,1.6999999999999993,0.0,2.8899999999999975,0.0,0.0,2.6602595372658615,14.3,True
2017-01-01 13:00:00,98.665423,2017,1,1,13,14.6125,56.5375,182.5,6,1,-0.2588190451025208,-0.9659258262890683,101.0088355,98.0673885,,1.3874999999999993,0.0,1.9251562499999981,0.0,0.0,2.681877326798187,14.6125,True
2017-01-01 14:00:00,98.0992895,2017,1,1,14,14.748333333333331,56.30666666666667,168.33333333333334,6,1,-0.4999999999999997,-0.8660254037844388,98.665423,101.0088355,,1.2516666666666687,0.0,1.5666694444444496,0.0,0.0,2.691130082051204,14.748333333333331,True
2017-01-01 15:00:00,98.8933185,2017,1,1,15,14.383333333333333,58.66833333333333,119.55,6,1,-0.7071067811865471,-0.7071067811865479,98.0992895,98.665423,,1.6166666666666671,0.0,2.6136111111111124,0.0,0.0,2.6660701288613273,14.383333333333333,True
2017-01-01 16:00:00,101.584583,2017,1,1,16,14.251666666666669,57.49166666666667,79.375,6,1,-0.8660254037844385,-0.5000000000000004,98.8933185,98.0992895,,1.7483333333333313,0.0,3.056669444444437,0.0,0.0,2.656873858939809,14.251666666666669,True
2017-01-01 17:00:00,98.3540605,2017,1,1,17,13.63,57.74583333333334,11.285583333333332,6,1,-0.9659258262890683,-0.25881904510252063,101.584583,98.8933185,,2.369999999999999,0.0,5.616899999999997,0.0,0.0,2.612273245708441,13.63,True
2017-01-01 18:00:00,90.88289,2017,1,1,18,13.3375,59.9175,1.2691666666666668,6,1,-1.0,-1.8369701987210297e-16,98.3540605,101.584583,,2.6624999999999996,0.0,7.088906249999998,0.0,0.0,2.590579616627872,13.3375,True
2017-01-01 19:00:00,92.415886,2017,1,1,19,13.170833333333334,60.93,1.214,6,1,-0.9659258262890684,0.2588190451025203,90.88289,98.3540605,,2.8291666666666657,0.0,8.004184027777772,0.0,0.0,2.5780047888736264,13.170833333333334,True
2017-01-01 20:00:00,89.5812855,2017,1,1,20,13.11,62.67416666666667,1.2115,6,1,-0.8660254037844386,0.5000000000000001,92.415886,90.88289,,2.8900000000000006,0.0,8.352100000000004,0.0,0.0,2.5733752977756086,13.11,True
2017-01-01 21:00:00,79.062477,2017,1,1,21,13.054166666666667,62.06916666666667,1.334,6,1,-0.7071067811865477,0.7071067811865474,89.5812855,92.415886,,2.945833333333333,0.0,8.677934027777775,0.0,0.0,2.5691073676102003,13.054166666666667,True
2017-01-01 22:00:00,80.3588375,2017,1,1,22,13.0,62.73166666666666,1.1539166666666667,6,1,-0.5000000000000004,0.8660254037844384,79.062477,89.5812855,,3.0,0.0,9.0,0.0,0.0,2.5649493574615367,13.0,True
2017-01-01 23:00:00,82.232475,2017,1,1,23,12.7975,64.08999999999999,1.01325,6,1,-0.25881904510252157,0.9659258262890681,80.3588375,79.062477,,3.2025000000000006,0.0,10.256006250000004,0.0,0.0,2.549249839349601,12.7975,True
2017-01-02 00:00:00,80.025188,2017,1,2,0,12.710833333333332,63.785833333333336,1.147,0,0,0.0,1.0,82.232475,80.3588375,80.0476935,3.2891666666666683,0.0,10.818617361111123,0.0,0.0,2.5424546482238415,12.710833333333332,False
