Date_start,Power_kW,temp_C,HR,solarRad_W/m2
2018-11-15 01:00:00,107.9671865,11.739166666666668,56.78416666666666,2.34025
2018-11-15 02:00:00,103.7558175,11.245833333333332,56.4925,2.446333333333333
2018-11-15 03:00:00,108.352402,10.156666666666666,60.01,2.08875
2018-11-15 04:00:00,102.3565435,9.850833333333332,58.45916666666667,2.169666666666666
2018-11-15 05:00:00,105.2376845,9.063333333333334,63.79416666666666,2.02925
2018-11-15 06:00:00,108.616787,8.565,64.70916666666666,2.0154166666666664
2018-11-15 07:00:00,147.9653595,8.668333333333333,63.009166666666665,26.57641666666667
2018-11-15 08:00:00,250.5139645,9.270833333333334,58.96,165.39166666666668
2018-11-15 09:00:00,308.552153,10.250833333333334,53.953333333333326,322.7083333333333
2018-11-15 10:00:00,282.340456,11.6025,48.83166666666667,452.26666666666665
2018-11-15 11:00:00,317.5204855,12.809166666666668,43.68416666666667,531.6750000000001
2018-11-15 12:00:00,328.297998,14.475833333333334,38.84916666666667,554.0666666666667
2018-11-15 13:00:00,329.6074685,16.288333333333334,32.63833333333333,517.4916666666667
2018-11-15 14:00:00,295.3982345,17.513333333333332,28.33833333333333,423.3666666666666
2018-11-15 15:00:00,322.2728605,18.496666666666663,25.320000000000004,282.28333333333336
2018-11-15 16:00:00,353.11348,17.69,29.365,117.77
2018-11-15 17:00:00,259.0372125,16.106666666666666,39.855,9.559333333333331
2018-11-15 18:00:00,225.962649,15.04,48.06,3.467833333333333
2018-11-15 19:00:00,203.648555,14.472500000000002,45.95666666666667,3.1772500000000004
2018-11-15 20:00:00,172.0213355,14.090833333333334,44.462500000000006,3.108333333333333
2018-11-15 21:00:00,116.823647,14.048333333333332,43.04333333333333,2.9606666666666666
2018-11-15 22:00:00,105.401778,14.310833333333331,40.16333333333333,3.0507500000000003
2018-11-15 23:00:00,101.37963,13.591666666666669,42.8725,2.6216666666666666
2018-11-16 00:00:00,103.1663045,12.5825,54.836666666666666,2.45325
2018-11-16 01:00:00,99.1022045,12.156666666666666,56.8325,2.5389166666666667
2018-11-16 02:00:00,105.960264,11.9575,63.26,2.5549166666666667
2018-11-16 03:00:00,104.6066565,11.336666666666666,70.19833333333334,2.2111666666666667
2018-11-16 04:00:00,104.335498,11.705833333333333,53.47583333333333,2.356333333333333
2018-11-16 05:00:00,102.1013355,12.498333333333331,46.97333333333333,2.45775
2018-11-16 06:00:00,111.9294655,11.316666666666668,50.3175,2.310083333333333
2018-11-16 07:00:00,153.9850345,10.855833333333337,55.05583333333333,24.9125
2018-11-16 08:00:00,246.141124,11.485,53.73666666666667,160.25833333333333
2018-11-16 09:00:00,301.7303645,12.330833333333333,53.95583333333334,313.9583333333333
2018-11-16 10:00:00,277.854651,14.918333333333337,45.66333333333333,443.375
